Animal ID,Name,DateTime,MonthYear,Date of Birth,Outcome Type,Outcome Subtype,Animal Type,Sex upon Outcome,Age upon Outcome,Breed,Color
A715839,,11/11/2015 11:36:00 AM,11/11/2015 11:36:00 AM,10/20/2015,Transfer,Partner,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Black/White
A751173,Pinky,06/05/2017 11:14:00 AM,06/05/2017 11:14:00 AM,06/05/2006,Return to Owner,,Dog,Spayed Female,11 years,Maltese/Miniature Poodle,Cream
A730585,,07/07/2016 03:44:00 PM,07/07/2016 03:44:00 PM,07/03/2016,Transfer,Partner,Cat,Unknown,4 days,Domestic Shorthair Mix,Brown Tabby
A687535,Dog,09/08/2014 05:06:00 PM,09/08/2014 05:06:00 PM,08/08/2013,Return to Owner,,Dog,Neutered Male,1 year,Boxer Mix,Fawn/White
A753403,Bella,07/06/2017 05:52:00 PM,07/06/2017 05:52:00 PM,07/06/2014,Return to Owner,,Dog,Intact Female,3 years,Pit Bull Mix,Brown/White
A647210,Tank,07/20/2014 12:06:00 PM,07/20/2014 12:06:00 PM,02/06/2011,Euthanasia,Medical,Dog,Neutered Male,3 years,Pit Bull Mix,Brown Brindle/White
A713329,Chantilly,10/17/2015 04:43:00 PM,10/17/2015 04:43:00 PM,10/05/2005,Adoption,,Dog,Spayed Female,10 years,Maltese Mix,White
A745925,*Fern,04/09/2017 06:18:00 PM,04/09/2017 06:18:00 PM,03/26/2016,Adoption,,Other,Spayed Female,1 year,Rabbit Sh Mix,Tortie
A711973,*Magic,09/16/2015 11:12:00 AM,09/16/2015 11:12:00 AM,07/14/2015,Transfer,Partner,Dog,Intact Female,2 months,Collie Smooth Mix,Tan/White
A753378,,07/05/2017 07:32:00 PM,07/05/2017 07:32:00 PM,07/05/2014,Euthanasia,Suffering,Cat,Neutered Male,3 years,Domestic Medium Hair Mix,Orange Tabby/White
A700135,*Anya,04/20/2015 02:08:00 PM,04/20/2015 02:08:00 PM,04/08/2013,Transfer,Partner,Cat,Intact Female,2 years,Siamese Mix,Lynx Point
A668133,Nyxie,12/20/2013 05:04:00 PM,12/20/2013 05:04:00 PM,10/20/2013,Adoption,Foster,Dog,Intact Female,1 month,German Shepherd Mix,Sable/Black
A717406,Nene,12/23/2015 06:45:00 PM,12/23/2015 06:45:00 PM,12/07/2008,Adoption,,Dog,Spayed Female,7 years,Chihuahua Shorthair/Manchester Terrier,Black/Tan
A687002,,09/03/2014 06:02:00 PM,09/03/2014 06:02:00 PM,08/30/2013,Adoption,,Dog,Neutered Male,1 year,Jack Russell Terrier Mix,Chocolate/White
A742953,Wilem,02/04/2017 02:17:00 PM,02/04/2017 02:17:00 PM,01/31/2015,Transfer,Partner,Dog,Intact Male,2 years,Saluki,Sable/Cream
A691696,*Morgan,11/15/2014 06:23:00 PM,11/15/2014 06:23:00 PM,04/23/2014,Adoption,,Cat,Neutered Male,6 months,Domestic Shorthair Mix,Blue/White
A718136,Gemini,12/28/2015 02:11:00 PM,12/28/2015 02:11:00 PM,12/22/2009,Return to Owner,,Dog,Spayed Female,6 years,Chihuahua Shorthair Mix,Black/White
A703443,*Fusion,05/28/2015 01:14:00 PM,05/28/2015 01:14:00 PM,05/24/2013,Transfer,Partner,Dog,Intact Male,2 years,Labrador Retriever/Newfoundland,Black/White
A749160,,05/15/2017 05:41:00 PM,05/15/2017 05:41:00 PM,03/17/2017,Adoption,,Dog,Neutered Male,1 month,Basenji Mix,Brown/White
A670987,Lefty,01/19/2014 04:42:00 PM,01/19/2014 04:42:00 PM,01/17/2011,Return to Owner,,Dog,Neutered Male,3 years,Alaskan Malamute Mix,Black/White
A749841,Milkshake,05/27/2017 06:59:00 PM,05/27/2017 06:59:00 PM,05/20/2015,Adoption,,Dog,Neutered Male,2 years,Labrador Retriever Mix,Tan
A725207,,04/26/2016 06:04:00 PM,04/26/2016 06:04:00 PM,04/23/2016,Transfer,Partner,Cat,Unknown,3 days,Domestic Shorthair Mix,Orange Tabby
A742272,,01/23/2017 03:34:00 PM,01/23/2017 03:34:00 PM,09/03/2016,Adoption,,Cat,Spayed Female,4 months,Domestic Shorthair Mix,White/Brown Tabby
A743553,Cookie,02/17/2017 12:46:00 PM,02/17/2017 12:46:00 PM,08/12/2015,Transfer,Partner,Dog,Spayed Female,1 year,Staffordshire Mix,Black/White
A710047,,08/16/2015 02:15:00 PM,08/16/2015 02:15:00 PM,08/16/2015,Transfer,Partner,Cat,Unknown,0 years,Domestic Shorthair Mix,Pink
A696723,Rooster,02/22/2015 04:58:00 PM,02/22/2015 04:58:00 PM,02/11/2012,Return to Owner,,Dog,Neutered Male,3 years,Australian Cattle Dog/Pit Bull,Brown Merle/White
A702120,,05/09/2015 03:15:00 PM,05/09/2015 03:15:00 PM,04/24/2015,Transfer,Partner,Cat,Intact Female,2 weeks,Siamese Mix,Seal Point
A687966,,09/17/2014 02:11:00 PM,09/17/2014 02:11:00 PM,05/12/2014,Adoption,,Cat,Neutered Male,4 months,Domestic Shorthair Mix,Brown Tabby/White
A744194,Roxy,03/07/2017 06:01:00 PM,03/07/2017 06:01:00 PM,02/25/2015,Return to Owner,,Dog,Spayed Female,2 years,Pit Bull,Brown Brindle
A745872,Mahran,03/26/2017 04:53:00 PM,03/26/2017 04:53:00 PM,03/25/2015,Return to Owner,,Dog,Spayed Female,2 years,German Shepherd Mix,Black/Brown
A662156,Luno,10/22/2013 10:44:00 AM,10/22/2013 10:44:00 AM,08/30/2006,Adoption,Foster,Cat,Neutered Male,7 years,Domestic Longhair Mix,White/Black
A705183,*Kenny,10/15/2015 12:03:00 PM,10/15/2015 12:03:00 PM,06/14/2014,Adoption,Foster,Dog,Neutered Male,1 year,Pit Bull Mix,White/Brown
A729568,Bear,06/20/2016 02:30:00 PM,06/20/2016 02:30:00 PM,06/20/2011,Return to Owner,,Dog,Neutered Male,5 years,Labrador Retriever Mix,Chocolate
A682676,Tucker,07/06/2014 12:32:00 PM,07/06/2014 12:32:00 PM,07/01/2007,Euthanasia,Aggressive,Dog,Neutered Male,7 years,Pit Bull Mix,Brown Brindle/White
A665494,Bear,10/20/2013 05:42:00 PM,10/20/2013 05:42:00 PM,12/19/2012,Return to Owner,,Dog,Neutered Male,10 months,Chihuahua Shorthair/Pug,Tan
A756129,,08/14/2017 05:56:00 PM,08/14/2017 05:56:00 PM,04/14/2017,Euthanasia,Suffering,Other,Unknown,4 months,Raccoon Mix,Gray/Black
A703963,,05/30/2015 06:42:00 PM,05/30/2015 06:42:00 PM,05/27/2015,Transfer,Partner,Cat,Unknown,3 days,Domestic Shorthair Mix,Brown Tabby
A704543,,07/18/2015 05:35:00 PM,07/18/2015 05:35:00 PM,05/06/2015,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Brown Tabby
A727371,,05/25/2016 06:59:00 PM,05/25/2016 06:59:00 PM,05/21/2015,Transfer,SCRP,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Orange Tabby
A698380,Rose,03/28/2015 07:49:00 AM,03/28/2015 07:49:00 AM,03/10/2014,Adoption,Foster,Other,Intact Female,1 year,Hamster,Fawn/White
A691125,,10/30/2014 01:51:00 PM,10/30/2014 01:51:00 PM,07/30/2014,Euthanasia,Suffering,Cat,Unknown,3 months,Domestic Medium Hair Mix,Brown Tabby
A702906,,05/19/2015 03:37:00 PM,05/19/2015 03:37:00 PM,04/19/2015,Transfer,Partner,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Orange Tabby
A701293,Skrappee,04/27/2015 12:54:00 PM,04/27/2015 12:54:00 PM,10/27/2013,Return to Owner,,Dog,Neutered Male,1 year,Pit Bull Mix,Blue/White
A554047,Mega,05/12/2015 05:37:00 PM,05/12/2015 05:37:00 PM,07/08/2009,Return to Owner,,Dog,Neutered Male,5 years,Pit Bull Mix,Brown/White
A293634,Maddie,09/01/2014 01:10:00 PM,09/01/2014 01:10:00 PM,09/27/2001,Return to Owner,,Dog,Spayed Female,12 years,Australian Shepherd Mix,Tricolor
A657651,Jacob,12/18/2013 01:52:00 PM,12/18/2013 01:52:00 PM,06/30/2012,Return to Owner,,Dog,Neutered Male,1 year,Siberian Husky Mix,Black/Tan
A714328,,10/25/2015 02:00:00 PM,10/25/2015 02:00:00 PM,10/21/2012,Adoption,,Dog,Neutered Male,3 years,Black Mouth Cur/Siberian Husky,Sable/Tan
A756028,*Adelaide,08/17/2017 03:09:00 PM,08/17/2017 03:09:00 PM,03/13/2017,Adoption,,Dog,Spayed Female,5 months,Shetland Sheepdog Mix,Tan/Black
A685113,Lucky,08/05/2014 06:46:00 PM,08/05/2014 06:46:00 PM,08/02/2007,Return to Owner,,Dog,Neutered Male,7 years,Chihuahua Shorthair Mix,Brown
A683765,Macey,07/17/2014 02:57:00 PM,07/17/2014 02:57:00 PM,01/15/2011,Transfer,Partner,Dog,Spayed Female,3 years,Labrador Retriever Mix,Red
A731853,,07/28/2016 02:42:00 PM,07/28/2016 02:42:00 PM,07/23/2016,Transfer,Partner,Cat,Unknown,5 days,Domestic Shorthair Mix,Black/White
A705345,Honey,07/29/2015 04:10:00 PM,07/29/2015 04:10:00 PM,05/09/2015,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Torbie
A699098,*Winky,03/26/2015 04:11:00 PM,03/26/2015 04:11:00 PM,03/22/2008,Transfer,Partner,Dog,Spayed Female,7 years,Pomeranian,Red
A674910,,03/20/2014 04:31:00 PM,03/20/2014 04:31:00 PM,10/20/2013,Transfer,SCRP,Cat,Intact Female,4 months,Domestic Shorthair Mix,Brown Tabby/White
A759596,*Caroline,10/13/2017 09:49:00 PM,10/13/2017 09:49:00 PM,10/04/2016,Adoption,,Dog,Spayed Female,1 year,German Shepherd Mix,Black/Brown
A725092,,04/28/2016 01:18:00 PM,04/28/2016 01:18:00 PM,04/15/2016,Transfer,Partner,Cat,Intact Female,1 weeks,Domestic Shorthair Mix,Orange Tabby
A679841,Tidus,05/27/2014 04:38:00 PM,05/27/2014 04:38:00 PM,05/27/2009,Return to Owner,,Dog,Intact Male,5 years,Siberian Husky Mix,Red/White
A745838,*Mae,04/27/2017 12:05:00 PM,04/27/2017 12:05:00 PM,03/25/2016,Adoption,,Dog,Spayed Female,1 year,Pit Bull Mix,White/Tan
A732256,,08/04/2016 07:05:00 PM,08/04/2016 07:05:00 PM,08/03/2016,Transfer,Partner,Cat,Unknown,1 day,Domestic Shorthair Mix,Black Tabby
A701248,Benny,05/30/2015 05:04:00 PM,05/30/2015 05:04:00 PM,04/26/2013,Adoption,,Dog,Neutered Male,2 years,Wire Hair Fox Terrier Mix,Black/Tan
A680827,*Audrey,06/19/2014 02:54:00 PM,06/19/2014 02:54:00 PM,05/05/2014,Transfer,Partner,Cat,Intact Female,1 month,Domestic Shorthair Mix,Black
A620490,Olive,03/28/2017 06:45:00 PM,03/28/2017 06:45:00 PM,02/20/2009,Return to Owner,,Dog,Spayed Female,8 years,American Pit Bull Terrier Mix,Brown/White
A708081,Nickels,08/06/2015 06:27:00 PM,08/06/2015 06:27:00 PM,01/22/2013,Adoption,,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Blue Tabby/White
A758007,,09/10/2017 12:00:00 AM,09/10/2017 12:00:00 AM,09/03/2017,Transfer,Partner,Cat,Intact Male,1 week,Domestic Shorthair Mix,Cream Tabby
A707745,Lola,07/19/2015 05:11:00 PM,07/19/2015 05:11:00 PM,05/17/2015,Adoption,,Dog,Intact Female,2 months,Labrador Retriever,White
A752259,Pocco Rio,06/25/2017 05:50:00 PM,06/25/2017 05:50:00 PM,12/20/2016,Adoption,,Cat,Neutered Male,6 months,Domestic Shorthair Mix,Black
A752906,,06/29/2017 09:48:00 AM,06/29/2017 09:48:00 AM,06/28/2016,Disposal,,Other,Unknown,1 year,Bat Mix,Brown
A691328,,11/07/2014 12:22:00 PM,11/07/2014 12:22:00 PM,08/03/2014,Transfer,Partner,Dog,Intact Male,3 months,Norfolk Terrier/Dachshund Wirehair,Buff/White
A739338,,12/01/2016 05:40:00 PM,12/01/2016 05:40:00 PM,11/16/2016,Transfer,Partner,Cat,Intact Female,2 weeks,Domestic Shorthair Mix,Black
A685474,,08/08/2014 01:35:00 PM,08/08/2014 01:35:00 PM,12/08/2013,Euthanasia,Suffering,Other,Unknown,7 months,Skunk,Black/White
A676034,Egypt,04/06/2014 06:40:00 PM,04/06/2014 06:40:00 PM,04/03/2012,Adoption,,Dog,Neutered Male,2 years,Chihuahua Shorthair/Pug,Black
A680920,,06/09/2014 07:15:00 PM,06/09/2014 07:15:00 PM,06/02/2014,Transfer,Partner,Cat,Unknown,1 week,Domestic Shorthair Mix,Blue
A678940,M.J.,08/19/2017 12:35:00 PM,08/19/2017 12:35:00 PM,04/07/2014,Adoption,,Cat,Spayed Female,3 years,Domestic Shorthair Mix,Brown Tabby/White
A709371,*Abby,08/19/2015 02:28:00 PM,08/19/2015 02:28:00 PM,08/08/2013,Transfer,Partner,Dog,Spayed Female,2 years,Cardigan Welsh Corgi/Chihuahua Shorthair,Tan
A692336,Elvira,07/20/2015 02:24:00 PM,07/20/2015 02:24:00 PM,05/18/2014,Return to Owner,,Dog,Spayed Female,1 year,Pit Bull Mix,Brown Brindle/White
A731125,,07/21/2016 06:37:00 PM,07/21/2016 06:37:00 PM,05/16/2016,Adoption,,Dog,Neutered Male,2 months,German Shepherd Mix,Black/Brown
A722951,Madonna,03/25/2016 04:57:00 PM,03/25/2016 04:57:00 PM,08/24/2015,Adoption,,Dog,Spayed Female,7 months,Labrador Retriever Mix,Black/White
A739089,,12/01/2016 06:24:00 PM,12/01/2016 06:24:00 PM,11/27/2015,Adoption,,Dog,Neutered Male,1 year,Cairn Terrier Mix,Black/White
A577042,Reese,12/28/2013 01:16:00 PM,12/28/2013 01:16:00 PM,06/17/2007,Adoption,,Dog,Spayed Female,6 years,Labrador Retriever/Catahoula,Buff/White
A673755,Mr. Johnson,12/03/2014 08:45:00 AM,12/03/2014 08:45:00 AM,02/01/2012,Adoption,Foster,Dog,Neutered Male,2 years,Pit Bull Mix,Chocolate/White
A748813,Juno,06/09/2017 03:32:00 PM,06/09/2017 03:32:00 PM,05/07/2014,Adoption,,Dog,Spayed Female,3 years,Pit Bull Mix,White/Tan
A760073,*Marble,10/26/2017 04:57:00 PM,10/26/2017 04:57:00 PM,10/12/2016,Adoption,,Dog,Neutered Male,1 year,Catahoula,Tricolor
A678883,,05/14/2014 09:25:00 AM,05/14/2014 09:25:00 AM,05/13/2013,Euthanasia,Rabies Risk,Other,Unknown,1 year,Bat Mix,Black
A719222,Carmelo,01/18/2016 06:45:00 PM,01/18/2016 06:45:00 PM,01/15/2015,Adoption,,Cat,Neutered Male,1 year,Domestic Shorthair Mix,Cream Tabby
A669328,*Caddie,01/21/2014 07:10:00 PM,01/21/2014 07:10:00 PM,12/18/2011,Adoption,,Dog,Spayed Female,2 years,German Shepherd Mix,Black/Tan
A734456,,09/13/2016 01:33:00 PM,09/13/2016 01:33:00 PM,07/06/2016,Adoption,Foster,Dog,Neutered Male,2 months,Chihuahua Shorthair/Rat Terrier,White/Black
A673359,,02/23/2014 04:17:00 PM,02/23/2014 04:17:00 PM,12/22/2013,Euthanasia,Rabies Risk,Dog,Intact Female,2 months,Labrador Retriever/Pit Bull,Tan
A734222,*Dancer,11/14/2016 01:35:00 AM,11/14/2016 01:35:00 AM,09/03/2014,Adoption,,Dog,Spayed Female,2 years,Staffordshire Mix,Brown
A746838,*Meredith,04/16/2017 12:55:00 PM,04/16/2017 12:55:00 PM,04/09/2016,Adoption,,Dog,Spayed Female,1 year,Plott Hound Mix,Brown Brindle/White
A676114,,04/09/2014 05:47:00 PM,04/09/2014 05:47:00 PM,08/04/2013,Adoption,,Dog,Spayed Female,8 months,Chihuahua Shorthair Mix,Brown
A704165,,06/03/2015 09:00:00 AM,06/03/2015 09:00:00 AM,06/02/2014,Transfer,SCRP,Cat,Intact Female,1 year,Domestic Shorthair Mix,Tortie
A687122,,09/04/2014 05:46:00 PM,09/04/2014 05:46:00 PM,08/31/2012,Transfer,Partner,Dog,Neutered Male,2 years,Beagle Mix,Brown/White
A685028,Tigger Lily,08/10/2014 12:45:00 PM,08/10/2014 12:45:00 PM,08/01/2013,Adoption,,Cat,Spayed Female,1 year,Domestic Shorthair Mix,Brown Tabby
A732856,,08/15/2016 01:10:00 PM,08/15/2016 01:10:00 PM,08/13/2014,Transfer,Partner,Other,Unknown,2 years,Lizard Mix,Brown
A750804,Lola,06/02/2017 04:38:00 PM,06/02/2017 04:38:00 PM,05/01/2017,Transfer,Partner,Cat,Intact Female,4 weeks,Himalayan Mix,Lynx Point
A722866,,03/23/2016 04:23:00 PM,03/23/2016 04:23:00 PM,09/23/2015,Euthanasia,Rabies Risk,Other,Unknown,5 months,Bat,Brown
A677545,,04/30/2014 06:07:00 PM,04/30/2014 06:07:00 PM,04/26/2009,Return to Owner,,Cat,Spayed Female,5 years,Domestic Shorthair Mix,Orange Tabby
A754889,Lucy,08/06/2017 01:05:00 PM,08/06/2017 01:05:00 PM,07/26/2007,Transfer,Partner,Cat,Spayed Female,10 years,Domestic Shorthair Mix,Calico/White
A703654,Zoe,05/31/2015 01:21:00 PM,05/31/2015 01:21:00 PM,05/27/2013,Transfer,Partner,Dog,Intact Female,2 years,Pit Bull Mix,Gray
A656273,*Pewter,11/18/2013 02:22:00 PM,11/18/2013 02:22:00 PM,05/03/2013,Adoption,,Cat,Neutered Male,6 months,Domestic Medium Hair Mix,Blue/White
A676461,*Miller,04/14/2014 05:09:00 PM,04/14/2014 05:09:00 PM,11/25/2013,Adoption,,Cat,Neutered Male,4 months,Domestic Shorthair Mix,Brown Tabby/White
A643546,Harvey,04/28/2015 01:27:00 PM,04/28/2015 01:27:00 PM,12/11/2006,Return to Owner,,Dog,Neutered Male,8 years,Rottweiler,Black/Red
A760314,,10/20/2017 04:23:00 PM,10/20/2017 04:23:00 PM,08/20/2017,Adoption,,Cat,Neutered Male,1 month,Domestic Shorthair Mix,Lynx Point
A696990,,02/20/2015 11:26:00 AM,02/20/2015 11:26:00 AM,02/16/2011,Transfer,Partner,Dog,Spayed Female,4 years,Chihuahua Longhair/Cairn Terrier,Brown/White
A697794,*Trent,05/06/2016 03:16:00 PM,05/06/2016 03:16:00 PM,02/28/2013,Euthanasia,Aggressive,Dog,Neutered Male,3 years,Pit Bull Mix,White
A591817,*Nessa,05/26/2014 11:12:00 AM,05/26/2014 11:12:00 AM,01/11/2009,Return to Owner,,Dog,Spayed Female,5 years,Pit Bull Mix,Brown Brindle/White
A694224,Juno,12/23/2014 11:07:00 AM,12/23/2014 11:07:00 AM,06/23/2007,Return to Owner,,Dog,Spayed Female,7 years,Beagle Mix,Tricolor
A758593,Aurora,09/28/2017 04:49:00 PM,09/28/2017 04:49:00 PM,09/19/2015,Return to Owner,,Dog,Spayed Female,2 years,Siberian Husky Mix,White
A734412,,09/10/2016 01:59:00 PM,09/10/2016 01:59:00 PM,08/07/2016,Transfer,Partner,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Orange Tabby/White
A718347,Rooster,04/13/2016 05:26:00 PM,04/13/2016 05:26:00 PM,12/29/2006,Return to Owner,,Dog,Intact Male,9 years,Australian Shepherd Mix,Sable
A665990,Lily,11/02/2013 11:33:00 AM,11/02/2013 11:33:00 AM,10/25/2010,Return to Owner,,Dog,Spayed Female,3 years,Chihuahua Shorthair Mix,Tan/White
A704998,Daisy,05/09/2017 07:31:00 PM,05/09/2017 07:31:00 PM,08/11/2014,Return to Owner,,Dog,Spayed Female,2 years,Anatol Shepherd Mix,Tan
A726304,Lola,06/24/2017 03:56:00 PM,06/24/2017 03:56:00 PM,05/09/2015,Adoption,,Dog,Spayed Female,2 years,Pointer Mix,White/Brown Brindle
A672695,,02/16/2014 06:08:00 PM,02/16/2014 06:08:00 PM,02/15/2011,Transfer,SCRP,Cat,Unknown,3 years,Domestic Longhair Mix,Brown Tabby/White
A711740,*Sylvan,11/21/2015 05:40:00 PM,11/21/2015 05:40:00 PM,09/11/2012,Adoption,,Dog,Neutered Male,3 years,Pit Bull Mix,Tan/White
A719785,,02/18/2016 10:36:00 AM,02/18/2016 10:36:00 AM,01/27/2014,Euthanasia,Suffering,Cat,Intact Male,2 years,Siamese Mix,Blue Point
A688602,,09/21/2014 01:22:00 PM,09/21/2014 01:22:00 PM,08/30/2014,Transfer,Partner,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Black
A683966,*Poppy,10/23/2014 07:35:00 AM,10/23/2014 07:35:00 AM,03/02/2014,Adoption,Foster,Dog,Spayed Female,7 months,German Shepherd/English Coonhound,Brown
A638351,Sam,06/28/2015 02:23:00 PM,06/28/2015 02:23:00 PM,07/27/2012,Adoption,,Dog,Neutered Male,2 years,Pit Bull Mix,Tan/White
A682782,Pepper,07/07/2014 05:46:00 PM,07/07/2014 05:46:00 PM,05/02/2014,Return to Owner,,Dog,Spayed Female,2 months,Labrador Retriever Mix,Black
A721661,Coco,03/02/2016 12:16:00 PM,03/02/2016 12:16:00 PM,03/01/2013,Transfer,Partner,Other,Intact Female,3 years,Guinea Pig Mix,Chocolate/White
A712064,,09/17/2015 09:00:00 AM,09/17/2015 09:00:00 AM,03/16/2015,Transfer,SCRP,Cat,Unknown,6 months,Domestic Shorthair Mix,Black
A703576,*Sam,06/29/2015 04:09:00 PM,06/29/2015 04:09:00 PM,04/27/2015,Return to Owner,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Black
A679945,Lulu,05/28/2014 02:43:00 PM,05/28/2014 02:43:00 PM,05/28/2005,Return to Owner,,Dog,Spayed Female,9 years,Pit Bull/Pointer,Brown Brindle/White
A727657,,06/04/2016 04:00:00 PM,06/04/2016 04:00:00 PM,04/01/2016,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Orange Tabby
A723107,,03/27/2016 09:02:00 AM,03/27/2016 09:02:00 AM,06/26/2010,Euthanasia,Rabies Risk,Other,Unknown,5 years,Bat,Brown
A696972,,02/15/2015 04:19:00 PM,02/15/2015 04:19:00 PM,02/15/2013,Euthanasia,Rabies Risk,Other,Unknown,2 years,Bat Mix,Brown/Black
A584947,Lance,11/11/2013 01:32:00 PM,11/11/2013 01:32:00 PM,09/20/2002,Return to Owner,,Dog,Neutered Male,11 years,Border Collie Mix,White/Brown
A745147,Jasco,03/13/2017 05:38:00 PM,03/13/2017 05:38:00 PM,03/13/2012,Return to Owner,,Dog,Intact Male,5 years,Wire Hair Fox Terrier Mix,Cream/White
A683902,,07/21/2014 05:34:00 PM,07/21/2014 05:34:00 PM,05/20/2014,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Orange Tabby
A621877,Anakin,06/08/2014 02:00:00 PM,06/08/2014 02:00:00 PM,03/13/2009,Adoption,,Dog,Neutered Male,5 years,Chihuahua Shorthair Mix,Brown
A704670,*Eloise,07/20/2015 06:41:00 PM,07/20/2015 06:41:00 PM,06/07/2012,Adoption,Foster,Dog,Spayed Female,3 years,Dachshund Wirehair Mix,Black/Tan
A724610,*Georgia,04/24/2016 02:32:00 PM,04/24/2016 02:32:00 PM,09/27/2015,Transfer,Partner,Cat,Spayed Female,6 months,Domestic Shorthair Mix,Black
A720627,Nike,02/14/2016 12:48:00 PM,02/14/2016 12:48:00 PM,06/14/2014,Return to Owner,,Dog,Neutered Male,1 year,Black Mouth Cur Mix,Tan/White
A698126,,03/10/2015 04:39:00 PM,03/10/2015 04:39:00 PM,01/06/2015,Adoption,,Dog,Neutered Male,2 months,Redbone Hound Mix,Red/White
A717762,,12/18/2015 07:02:00 PM,12/18/2015 07:02:00 PM,12/14/2013,Transfer,SCRP,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Black/White
A698955,,03/21/2015 09:00:00 AM,03/21/2015 09:00:00 AM,09/20/2014,Transfer,SCRP,Cat,Intact Female,5 months,Domestic Shorthair Mix,Blue
A681934,,07/01/2014 06:03:00 PM,07/01/2014 06:03:00 PM,11/01/2013,Adoption,,Dog,Spayed Female,7 months,Chihuahua Shorthair/Dachshund,Red
A670770,Martin,01/29/2014 06:17:00 PM,01/29/2014 06:17:00 PM,01/13/2012,Adoption,,Dog,Neutered Male,2 years,Chihuahua Shorthair/Cardigan Welsh Corgi,Tricolor
A706997,Bam Bam,07/10/2015 06:18:00 PM,07/10/2015 06:18:00 PM,07/06/2013,Return to Owner,,Dog,Neutered Male,2 years,Australian Cattle Dog Mix,Tan/White
A702800,,02/13/2016 04:40:00 PM,02/13/2016 04:40:00 PM,05/17/2015,Adoption,,Cat,Neutered Male,8 months,Domestic Shorthair Mix,Blue Tabby/White
A730426,*Cera,09/17/2016 10:51:00 AM,09/17/2016 10:51:00 AM,05/31/2016,Adoption,Foster,Cat,Spayed Female,3 months,Domestic Shorthair Mix,Black
A687144,*Poppy,10/10/2014 05:50:00 PM,10/10/2014 05:50:00 PM,07/20/2014,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Brown Tabby
A705794,*Logan,07/01/2015 09:38:00 AM,07/01/2015 09:38:00 AM,06/06/2015,Died,In Kennel,Cat,Intact Male,3 weeks,Snowshoe Mix,Seal Point
A750852,Maverick,07/29/2017 05:00:00 PM,07/29/2017 05:00:00 PM,06/01/2017,Adoption,Foster,Dog,Neutered Male,1 month,Great Pyrenees/American Bulldog,White
A712633,,09/26/2015 07:13:00 PM,09/26/2015 07:13:00 PM,09/11/2015,Transfer,Partner,Cat,Intact Female,2 weeks,Domestic Shorthair Mix,Brown Tabby
A713288,*Marie,10/13/2015 02:37:00 PM,10/13/2015 02:37:00 PM,07/21/2015,Transfer,Partner,Cat,Spayed Female,2 months,Domestic Shorthair Mix,Torbie
A726041,*Cinnamon,05/10/2016 12:54:00 PM,05/10/2016 12:54:00 PM,04/20/2016,Transfer,Partner,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Orange Tabby
A745172,Kona,10/13/2017 06:59:00 PM,10/13/2017 06:59:00 PM,11/02/2016,Adoption,,Dog,Spayed Female,11 months,Dachshund Mix,Tricolor
A688530,,09/21/2014 09:00:00 AM,09/21/2014 09:00:00 AM,09/20/2011,Transfer,SCRP,Cat,Neutered Male,3 years,Domestic Shorthair Mix,Cream Tabby
A729946,Lily,08/12/2016 08:35:00 AM,08/12/2016 08:35:00 AM,06/26/2013,Adoption,Foster,Dog,Spayed Female,3 years,Boxer Mix,Brown/White
A671055,Emma,01/21/2014 04:02:00 PM,01/21/2014 04:02:00 PM,09/17/2013,Adoption,,Cat,Spayed Female,4 months,Domestic Shorthair Mix,Cream Tabby
A689364,Lil Chico,08/10/2016 11:44:00 AM,08/10/2016 11:44:00 AM,10/19/2011,Return to Owner,,Dog,Neutered Male,4 years,Chihuahua Shorthair Mix,Sable/White
A742300,Peach,01/21/2017 02:56:00 PM,01/21/2017 02:56:00 PM,10/04/2016,Return to Owner,,Dog,Intact Female,3 months,Yorkshire Terrier/Jack Russell Terrier,Black/Tan
A730111,George,07/10/2016 04:49:00 PM,07/10/2016 04:49:00 PM,11/12/2012,Return to Owner,,Dog,Neutered Male,3 years,Chihuahua Shorthair Mix,Tan/White
A706223,,06/27/2015 12:05:00 PM,06/27/2015 12:05:00 PM,05/19/2015,Transfer,Partner,Cat,Intact Female,1 month,Domestic Longhair Mix,White
A684624,*Amelia,08/06/2014 03:10:00 PM,08/06/2014 03:10:00 PM,09/30/2013,Adoption,,Dog,Spayed Female,10 months,Rat Terrier,Tricolor
A676005,,04/15/2014 02:58:00 PM,04/15/2014 02:58:00 PM,04/03/2012,Transfer,SCRP,Cat,Intact Male,2 years,Domestic Shorthair Mix,White/Black
